,Asite,Bsite,Type,At2g,Aeg,Ad,Ap,Bt2g,Beg,Bd,Bp,Op,Asite X,Bsite X,Asite CS,Bsite CS,Asite IP,Bsite IP,Asite EA,Bsite EA,Asite s,Bsite s,Asite p,Bsite p,Asite d,Bsite d,Asite atomic_radius,Asite average_ionic_radius,Asite mendeleev_no,Bsite atomic_radius,Bsite average_ionic_radius,Bsite mendeleev_no,Asite exp_IP,Asite exp_EA,Bsite exp_IP,Bsite exp_EA,Asite covalency,Bsite covalency,GM,Asite Z,Bsite Z,Work function
63,K,Mo,A,0.00000,0.00000,0.00000,-12.46419,0.46713,0.38130,0.43314,-36.32419,-3.44153,0.82000,2.16000,0.35000,0.88000,4.26630,6.48380,0.59920,1.35490,1.54000,1.22000,2.15000,1.50000,0.37000,0.49000,2.20000,1.52000,10.00000,1.45000,0.77500,56.00000,418.80000,48.40000,684.30000,71.90000,0.17977,0.66392,5.26501,19,42,1.98530
64,K,W,B,0.00000,0.00000,0.00000,-13.18835,0.44141,0.36312,0.41047,-39.77278,-4.15256,0.82000,2.36000,0.35000,0.88500,4.26630,7.62930,0.59920,1.93690,1.54000,1.22000,2.15000,1.51500,0.37000,0.59000,2.20000,1.52000,10.00000,1.35000,0.76667,55.00000,418.80000,48.40000,770.00000,78.60000,0.17977,0.74707,5.39357,19,74,2.98648
65,K,W,A,0.00000,0.00000,0.00000,-13.18835,0.44141,0.36312,0.41047,-39.77278,-4.15256,0.82000,2.36000,0.35000,0.88500,4.26630,7.62930,0.59920,1.93690,1.54000,1.22000,2.15000,1.51500,0.37000,0.59000,2.20000,1.52000,10.00000,1.35000,0.76667,55.00000,418.80000,48.40000,770.00000,78.60000,0.17977,0.74707,5.39357,19,74,1.41394
66,K,Mn,B,0.00000,0.00000,0.00000,-10.66158,0.60367,0.41138,0.52700,-49.31527,-2.49189,0.82000,1.55000,0.35000,0.94000,4.26630,8.26840,0.59920,1.82210,1.54000,0.99000,2.15000,1.23000,0.37000,0.23000,2.20000,1.52000,10.00000,1.40000,0.64833,60.00000,418.80000,48.40000,717.30000,0.00000,0.17977,0.40942,5.21548,19,25,6.05706
67,K,Mn,A,0.00000,0.00000,0.00000,-10.66158,0.60367,0.41138,0.52700,-49.31527,-2.49189,0.82000,1.55000,0.35000,0.94000,4.26630,8.26840,0.59920,1.82210,1.54000,0.99000,2.15000,1.23000,0.37000,0.23000,2.20000,1.52000,10.00000,1.40000,0.64833,60.00000,418.80000,48.40000,717.30000,0.00000,0.17977,0.40942,5.21548,19,25,2.73573
68,K,Re,B,0.00000,0.00000,0.00000,-13.03292,0.58341,0.38412,0.50447,-43.65698,-4.23777,0.82000,1.90000,0.35000,0.94000,4.26630,7.85300,0.59920,2.73190,1.54000,1.19000,2.15000,1.49000,0.37000,0.56500,2.20000,1.52000,10.00000,1.35000,0.71250,58.00000,418.80000,48.40000,760.00000,14.50000,0.17977,0.55272,5.29701,19,75,3.73600
69,K,Re,A,0.00000,0.00000,0.00000,-13.03292,0.58341,0.38412,0.50447,-43.65698,-4.23777,0.82000,1.90000,0.35000,0.94000,4.26630,7.85300,0.59920,2.73190,1.54000,1.19000,2.15000,1.49000,0.37000,0.56500,2.20000,1.52000,10.00000,1.35000,0.71250,58.00000,418.80000,48.40000,760.00000,14.50000,0.17977,0.55272,5.29701,19,75,1.50772
70,K,In,A,0.00000,0.00000,0.00000,-10.33147,0.99985,0.98987,0.99586,6.44010,-0.43440,0.82000,1.78000,0.35000,1.60000,4.26630,5.37820,0.59920,0.28220,1.54000,0.94000,2.15000,1.11000,0.37000,0.36000,2.20000,1.52000,10.00000,1.55000,0.94000,79.00000,418.80000,48.40000,558.30000,28.90000,0.17977,0.50213,5.02873,19,49,5.16611
71,K,In,B,0.00000,0.00000,0.00000,-10.33147,0.99985,0.98987,0.99586,6.44010,-0.43440,0.82000,1.78000,0.35000,1.60000,4.26630,5.37820,0.59920,0.28220,1.54000,0.94000,2.15000,1.11000,0.37000,0.36000,2.20000,1.52000,10.00000,1.55000,0.94000,79.00000,418.80000,48.40000,558.30000,28.90000,0.17977,0.50213,5.02873,19,49,6.50726
72,Rb,Zr,B,0.00000,0.00000,0.00000,-7.44481,0.19100,0.28517,0.22822,-24.36633,-0.45072,0.82000,1.33000,0.30000,0.76000,4.05280,6.89530,0.57940,0.00000,1.67000,1.26500,2.43000,1.56000,0.71000,0.54000,2.35000,1.66000,9.00000,1.55000,0.86000,49.00000,403.00000,46.90000,640.10000,41.10000,0.17977,0.32856,5.15806,37,40,6.34799
73,Rb,Zr,A,0.00000,0.00000,0.00000,-7.44481,0.19100,0.28517,0.22822,-24.36633,-0.45072,0.82000,1.33000,0.30000,0.76000,4.05280,6.89530,0.57940,0.00000,1.67000,1.26500,2.43000,1.56000,0.71000,0.54000,2.35000,1.66000,9.00000,1.55000,0.86000,49.00000,403.00000,46.90000,640.10000,41.10000,0.17977,0.32856,5.15806,37,40,4.44577
74,Rb,Hf,B,0.00000,0.00000,0.00000,-7.35688,0.19488,0.28705,0.23115,-27.89984,-0.41654,0.82000,1.30000,0.30000,0.77500,4.05280,7.64870,0.57940,0.44320,1.67000,1.30000,2.43000,1.61000,0.71000,0.63000,2.35000,1.66000,9.00000,1.55000,0.85000,50.00000,403.00000,46.90000,658.50000,0.00000,0.17977,0.31826,5.20263,37,72,6.35870
75,Rb,Hf,A,0.00000,0.00000,0.00000,-7.35688,0.19488,0.28705,0.23115,-27.89984,-0.41654,0.82000,1.30000,0.30000,0.77500,4.05280,7.64870,0.57940,0.44320,1.67000,1.30000,2.43000,1.61000,0.71000,0.63000,2.35000,1.66000,9.00000,1.55000,0.85000,50.00000,403.00000,46.90000,658.50000,0.00000,0.17977,0.31826,5.20263,37,72,4.37935
76,Rb,V,B,0.00000,0.00000,0.00000,-7.17136,0.31135,0.34843,0.32611,-38.65724,-1.57108,0.82000,1.63000,0.30000,0.84000,4.05280,6.47070,0.57940,0.00000,1.67000,1.09000,2.43000,1.34000,0.71000,0.26000,2.35000,1.66000,9.00000,1.35000,0.77750,54.00000,403.00000,46.90000,650.90000,50.60000,0.17977,0.44086,5.14667,37,23,6.04757
77,Rb,V,A,0.00000,0.00000,0.00000,-7.17136,0.31135,0.34843,0.32611,-38.65724,-1.57108,0.82000,1.63000,0.30000,0.84000,4.05280,6.47070,0.57940,0.00000,1.67000,1.09000,2.43000,1.34000,0.71000,0.26000,2.35000,1.66000,9.00000,1.35000,0.77750,54.00000,403.00000,46.90000,650.90000,50.60000,0.17977,0.44086,5.14667,37,23,2.66608
78,Rb,Nb,B,0.00000,0.00000,0.00000,-7.48161,0.29791,0.35791,0.32164,-30.39181,-1.09901,0.82000,1.60000,0.30000,0.82000,4.05280,6.27500,0.57940,0.08640,1.67000,1.23000,2.43000,1.53000,0.71000,0.51000,2.35000,1.66000,9.00000,1.45000,0.82000,53.00000,403.00000,46.90000,652.10000,86.10000,0.17977,0.42896,5.25627,37,41,3.65579
79,Rb,Nb,A,0.00000,0.00000,0.00000,-7.48161,0.29791,0.35791,0.32164,-30.39181,-1.09901,0.82000,1.60000,0.30000,0.82000,4.05280,6.27500,0.57940,0.08640,1.67000,1.23000,2.43000,1.53000,0.71000,0.51000,2.35000,1.66000,9.00000,1.45000,0.82000,53.00000,403.00000,46.90000,652.10000,86.10000,0.17977,0.42896,5.25627,37,41,3.57637
80,Rb,Ta,B,0.00000,0.00000,0.00000,-8.61519,0.27332,0.34329,0.30095,-34.68517,-2.19126,0.82000,1.50000,0.30000,0.83000,4.05280,7.36320,0.57940,1.17160,1.67000,1.25000,2.43000,1.54000,0.71000,0.60500,2.35000,1.66000,9.00000,1.45000,0.82000,52.00000,403.00000,46.90000,761.00000,31.00000,0.17977,0.39028,5.28487,37,73,2.89374
81,Rb,Ta,A,0.00000,0.00000,0.00000,-8.61519,0.27332,0.34329,0.30095,-34.68517,-2.19126,0.82000,1.50000,0.30000,0.83000,4.05280,7.36320,0.57940,1.17160,1.67000,1.25000,2.43000,1.54000,0.71000,0.60500,2.35000,1.66000,9.00000,1.45000,0.82000,52.00000,403.00000,46.90000,761.00000,31.00000,0.17977,0.39028,5.28487,37,73,3.63504
82,Rb,Cr,B,0.00000,0.00000,0.00000,-7.77458,0.49723,0.38434,0.45229,-44.29918,-2.37217,0.82000,1.66000,0.30000,0.89000,4.05280,6.74010,0.57940,1.38280,1.67000,1.07000,2.43000,1.37000,0.71000,0.25000,2.35000,1.66000,9.00000,1.40000,0.94000,57.00000,403.00000,46.90000,652.90000,64.30000,0.17977,0.45289,5.18053,37,24,5.75927
83,Rb,Cr,A,0.00000,0.00000,0.00000,-7.77458,0.49723,0.38434,0.45229,-44.29918,-2.37217,0.82000,1.66000,0.30000,0.89000,4.05280,6.74010,0.57940,1.38280,1.67000,1.07000,2.43000,1.37000,0.71000,0.25000,2.35000,1.66000,9.00000,1.40000,0.94000,57.00000,403.00000,46.90000,652.90000,64.30000,0.17977,0.45289,5.18053,37,24,2.00523
84,Rb,Mo,B,0.00000,0.00000,0.00000,-9.23258,0.46523,0.37701,0.43025,-36.34217,-3.25666,0.82000,2.16000,0.30000,0.88000,4.05280,6.48380,0.57940,1.35490,1.67000,1.22000,2.43000,1.50000,0.71000,0.49000,2.35000,1.66000,9.00000,1.45000,0.77500,56.00000,403.00000,46.90000,684.30000,71.90000,0.17977,0.66392,5.22973,37,42,3.89355
85,Rb,Mo,A,0.00000,0.00000,0.00000,-9.23258,0.46523,0.37701,0.43025,-36.34217,-3.25666,0.82000,2.16000,0.30000,0.88000,4.05280,6.48380,0.57940,1.35490,1.67000,1.22000,2.43000,1.50000,0.71000,0.49000,2.35000,1.66000,9.00000,1.45000,0.77500,56.00000,403.00000,46.90000,684.30000,71.90000,0.17977,0.66392,5.22973,37,42,1.51663
86,Rb,W,B,0.00000,0.00000,0.00000,-9.92344,0.44234,0.35859,0.40918,-39.80293,-3.90730,0.82000,2.36000,0.30000,0.88500,4.05280,7.62930,0.57940,1.93690,1.67000,1.22000,2.43000,1.51500,0.71000,0.59000,2.35000,1.66000,9.00000,1.35000,0.76667,55.00000,403.00000,46.90000,770.00000,78.60000,0.17977,0.74707,5.35743,37,74,3.18535
87,Rb,W,A,0.00000,0.00000,0.00000,-9.92344,0.44234,0.35859,0.40918,-39.80293,-3.90730,0.82000,2.36000,0.30000,0.88500,4.05280,7.62930,0.57940,1.93690,1.67000,1.22000,2.43000,1.51500,0.71000,0.59000,2.35000,1.66000,9.00000,1.35000,0.76667,55.00000,403.00000,46.90000,770.00000,78.60000,0.17977,0.74707,5.35743,37,74,0.95172
88,K,Fe,B,0.00000,0.00000,0.00000,-10.34431,0.69556,0.48217,0.61039,-54.26703,-2.21383,0.82000,1.83000,0.35000,0.99000,4.26630,8.56010,0.59920,2.30400,1.54000,0.95000,2.15000,1.16000,0.37000,0.22000,2.20000,1.52000,10.00000,1.40000,0.85250,61.00000,418.80000,48.40000,762.50000,15.70000,0.17977,0.52308,5.30751,19,26,6.67705
89,K,Fe,A,0.00000,0.00000,0.00000,-10.34431,0.69556,0.48217,0.61039,-54.26703,-2.21383,0.82000,1.83000,0.35000,0.99000,4.26630,8.56010,0.59920,2.30400,1.54000,0.95000,2.15000,1.16000,0.37000,0.22000,2.20000,1.52000,10.00000,1.40000,0.85250,61.00000,418.80000,48.40000,762.50000,15.70000,0.17977,0.52308,5.30751,19,26,3.13734
90,K,Al,B,0.00000,0.00000,0.00000,-9.49450,0.00000,0.00000,0.00000,7.95416,-0.63209,0.82000,1.61000,0.35000,1.66000,4.26630,5.71090,0.59920,0.25720,1.54000,0.77000,2.15000,0.90500,0.37000,0.00000,2.20000,1.52000,10.00000,1.25000,0.67500,80.00000,418.80000,48.40000,577.50000,42.50000,0.17977,0.43291,5.07022,19,13,7.28245
91,K,Al,A,0.00000,0.00000,0.00000,-9.49450,0.00000,0.00000,0.00000,7.95416,-0.63209,0.82000,1.61000,0.35000,1.66000,4.26630,5.71090,0.59920,0.25720,1.54000,0.77000,2.15000,0.90500,0.37000,0.00000,2.20000,1.52000,10.00000,1.25000,0.67500,80.00000,418.80000,48.40000,577.50000,42.50000,0.17977,0.43291,5.07022,19,13,4.24552
92,K,Ga,B,0.00000,0.00000,0.00000,-9.71682,0.99990,0.99797,0.99913,6.82500,-0.49648,0.82000,1.81000,0.35000,1.68000,4.26630,5.65650,0.59920,0.16860,1.54000,0.76000,2.15000,0.93500,0.37000,0.17000,2.20000,1.52000,10.00000,1.30000,0.76000,81.00000,418.80000,48.40000,578.80000,28.90000,0.17977,0.51467,5.06076,19,31,7.41715
93,K,Ga,A,0.00000,0.00000,0.00000,-9.71682,0.99990,0.99797,0.99913,6.82500,-0.49648,0.82000,1.81000,0.35000,1.68000,4.26630,5.65650,0.59920,0.16860,1.54000,0.76000,2.15000,0.93500,0.37000,0.17000,2.20000,1.52000,10.00000,1.30000,0.76000,81.00000,418.80000,48.40000,578.80000,28.90000,0.17977,0.51467,5.06076,19,31,4.65994
94,Rb,Mn,B,0.00000,0.00000,0.00000,-7.64265,0.60928,0.40558,0.52802,-49.24209,-2.32379,0.82000,1.55000,0.30000,0.94000,4.05280,8.26840,0.57940,1.82210,1.67000,0.99000,2.43000,1.23000,0.71000,0.23000,2.35000,1.66000,9.00000,1.40000,0.64833,60.00000,403.00000,46.90000,717.30000,0.00000,0.17977,0.40942,5.18053,37,25,6.20463
95,Rb,Mn,A,0.00000,0.00000,0.00000,-7.64265,0.60928,0.40558,0.52802,-49.24209,-2.32379,0.82000,1.55000,0.30000,0.94000,4.05280,8.26840,0.57940,1.82210,1.67000,0.99000,2.43000,1.23000,0.71000,0.23000,2.35000,1.66000,9.00000,1.40000,0.64833,60.00000,403.00000,46.90000,717.30000,0.00000,0.17977,0.40942,5.18053,37,25,2.24855
96,Rb,Re,B,0.00000,0.00000,0.00000,-9.75028,0.59008,0.37946,0.50649,-43.62134,-3.95590,0.82000,1.90000,0.30000,0.94000,4.05280,7.85300,0.57940,2.73190,1.67000,1.19000,2.43000,1.49000,0.71000,0.56500,2.35000,1.66000,9.00000,1.35000,0.71250,58.00000,403.00000,46.90000,760.00000,14.50000,0.17977,0.55272,5.26152,37,75,3.94750
97,Rb,Re,A,0.00000,0.00000,0.00000,-9.75028,0.59008,0.37946,0.50649,-43.62134,-3.95590,0.82000,1.90000,0.30000,0.94000,4.05280,7.85300,0.57940,2.73190,1.67000,1.19000,2.43000,1.49000,0.71000,0.56500,2.35000,1.66000,9.00000,1.35000,0.71250,58.00000,403.00000,46.90000,760.00000,14.50000,0.17977,0.55272,5.26152,37,75,1.04757
98,Rb,Fe,B,0.00000,0.00000,0.00000,-7.39634,0.70577,0.48493,0.61762,-54.14327,-2.04519,0.82000,1.83000,0.30000,0.99000,4.05280,8.56010,0.57940,2.30400,1.67000,0.95000,2.43000,1.16000,0.71000,0.22000,2.35000,1.66000,9.00000,1.40000,0.85250,61.00000,403.00000,46.90000,762.50000,15.70000,0.17977,0.52308,5.27195,37,26,6.76476
99,Rb,Fe,A,0.00000,0.00000,0.00000,-7.39634,0.70577,0.48493,0.61762,-54.14327,-2.04519,0.82000,1.83000,0.30000,0.99000,4.05280,8.56010,0.57940,2.30400,1.67000,0.95000,2.43000,1.16000,0.71000,0.22000,2.35000,1.66000,9.00000,1.40000,0.85250,61.00000,403.00000,46.90000,762.50000,15.70000,0.17977,0.52308,5.27195,37,26,2.67473
100,Li,In,B,0.00000,0.00000,0.00000,0.00000,0.99977,0.98643,0.99443,6.92993,-0.50948,0.98000,1.78000,0.45000,1.60000,5.34250,5.37820,0.70460,0.28220,0.98500,0.94000,0.62500,1.11000,0.00000,0.36000,1.45000,0.90000,12.00000,1.55000,0.94000,79.00000,520.20000,59.60000,558.30000,28.90000,0.22027,0.50213,5.25301,3,49,6.18409
101,Li,In,A,0.00000,0.00000,0.00000,0.00000,0.99977,0.98643,0.99443,6.92993,-0.50948,0.98000,1.78000,0.45000,1.60000,5.34250,5.37820,0.70460,0.28220,0.98500,0.94000,0.62500,1.11000,0.00000,0.36000,1.45000,0.90000,12.00000,1.55000,0.94000,79.00000,520.20000,59.60000,558.30000,28.90000,0.22027,0.50213,5.25301,3,49,7.54229
102,Li,Ge,B,0.00000,0.00000,0.00000,0.00000,0.99994,0.99924,0.99966,5.50064,-1.08526,0.98000,2.01000,0.45000,1.92000,5.34250,7.41670,0.70460,0.93400,0.98500,0.72000,0.62500,0.84000,0.00000,0.16000,1.45000,0.90000,12.00000,1.25000,0.77000,84.00000,520.20000,59.60000,762.00000,119.00000,0.22027,0.59976,5.68444,3,32,7.74786
103,Li,Ge,A,0.00000,0.00000,0.00000,0.00000,0.99994,0.99924,0.99966,5.50064,-1.08526,0.98000,2.01000,0.45000,1.92000,5.34250,7.41670,0.70460,0.93400,0.98500,0.72000,0.62500,0.84000,0.00000,0.16000,1.45000,0.90000,12.00000,1.25000,0.77000,84.00000,520.20000,59.60000,762.00000,119.00000,0.22027,0.59976,5.68444,3,32,7.18373
104,Li,Sn,B,0.00000,0.00000,0.00000,0.00000,0.99989,0.99846,0.99931,5.60222,-0.70055,0.98000,1.96000,0.45000,1.84000,5.34250,6.88850,0.70460,1.02580,0.98500,0.88000,0.62500,1.00000,0.00000,0.34500,1.45000,0.90000,12.00000,1.45000,0.83000,83.00000,520.20000,59.60000,708.60000,107.30000,0.22027,0.57834,5.60828,3,50,7.46230
105,Li,Sn,A,0.00000,0.00000,0.00000,0.00000,0.99989,0.99846,0.99931,5.60222,-0.70055,0.98000,1.96000,0.45000,1.84000,5.34250,6.88850,0.70460,1.02580,0.98500,0.88000,0.62500,1.00000,0.00000,0.34500,1.45000,0.90000,12.00000,1.45000,0.83000,83.00000,520.20000,59.60000,708.60000,107.30000,0.22027,0.57834,5.60828,3,50,7.86853
106,Li,Sb,B,0.00000,0.00000,0.00000,0.00000,0.99991,0.99889,0.99951,3.44562,-1.41666,0.98000,2.05000,0.45000,2.08000,5.34250,8.32660,0.70460,1.80320,0.98500,0.83000,0.62500,0.93500,0.00000,0.33500,1.45000,0.90000,12.00000,1.45000,0.83000,88.00000,520.20000,59.60000,834.00000,103.20000,0.22027,0.61691,5.74493,3,51,5.93565
107,Li,Sb,A,0.00000,0.00000,0.00000,0.00000,0.99991,0.99889,0.99951,3.44562,-1.41666,0.98000,2.05000,0.45000,2.08000,5.34250,8.32660,0.70460,1.80320,0.98500,0.83000,0.62500,0.93500,0.00000,0.33500,1.45000,0.90000,12.00000,1.45000,0.83000,88.00000,520.20000,59.60000,834.00000,103.20000,0.22027,0.61691,5.74493,3,51,6.78082
108,Na,Sc,B,0.00000,0.00000,0.00000,-21.45301,0.11892,0.21394,0.15663,-24.26459,-0.45772,0.93000,1.36000,0.40000,0.74000,5.11800,6.82450,0.67960,0.00000,1.10000,1.22000,1.55000,1.53000,0.00000,0.31000,1.80000,1.16000,11.00000,1.60000,0.88500,19.00000,495.80000,52.80000,633.10000,18.10000,0.20700,0.33905,5.27401,11,21,6.50510
109,Na,Sc,A,0.00000,0.00000,0.00000,-21.45301,0.11892,0.21394,0.15663,-24.26459,-0.45772,0.93000,1.36000,0.40000,0.74000,5.11800,6.82450,0.67960,0.00000,1.10000,1.22000,1.55000,1.53000,0.00000,0.31000,1.80000,1.16000,11.00000,1.60000,0.88500,19.00000,495.80000,52.80000,633.10000,18.10000,0.20700,0.33905,5.27401,11,21,6.37610
110,Na,Ti,B,0.00000,0.00000,0.00000,-21.29311,0.19400,0.29510,0.23417,-31.63563,-1.02022,0.93000,1.54000,0.40000,0.79000,5.11800,7.25640,0.67960,0.25260,1.10000,1.15000,1.55000,1.43000,0.00000,0.28000,1.80000,1.16000,11.00000,1.40000,0.85167,51.00000,495.80000,52.80000,658.80000,7.60000,0.20700,0.40555,5.30830,11,22,6.81726
111,Na,Ti,A,0.00000,0.00000,0.00000,-21.29311,0.19400,0.29510,0.23417,-31.63563,-1.02022,0.93000,1.54000,0.40000,0.79000,5.11800,7.25640,0.67960,0.25260,1.10000,1.15000,1.55000,1.43000,0.00000,0.28000,1.80000,1.16000,11.00000,1.40000,0.85167,51.00000,495.80000,52.80000,658.80000,7.60000,0.20700,0.40555,5.30830,11,22,5.70805
112,Na,Zr,B,0.00000,0.00000,0.00000,-21.78466,0.19275,0.28978,0.23111,-23.95080,-0.48262,0.93000,1.33000,0.40000,0.76000,5.11800,6.89530,0.67960,0.00000,1.10000,1.26500,1.55000,1.56000,0.00000,0.54000,1.80000,1.16000,11.00000,1.55000,0.86000,49.00000,495.80000,52.80000,640.10000,41.10000,0.20700,0.32856,5.36552,11,40,6.32627
113,Na,Zr,A,0.00000,0.00000,0.00000,-21.78466,0.19275,0.28978,0.23111,-23.95080,-0.48262,0.93000,1.33000,0.40000,0.76000,5.11800,6.89530,0.67960,0.00000,1.10000,1.26500,1.55000,1.56000,0.00000,0.54000,1.80000,1.16000,11.00000,1.55000,0.86000,49.00000,495.80000,52.80000,640.10000,41.10000,0.20700,0.32856,5.36552,11,40,6.26997
114,Na,Hf,B,0.00000,0.00000,0.00000,-21.71622,0.19719,0.29185,0.23443,-27.43933,-0.46078,0.93000,1.30000,0.40000,0.77500,5.11800,7.64870,0.67960,0.44320,1.10000,1.30000,1.55000,1.61000,0.00000,0.63000,1.80000,1.16000,11.00000,1.55000,0.85000,50.00000,495.80000,52.80000,658.50000,0.00000,0.20700,0.31826,5.41188,11,72,6.33125
115,Na,Hf,A,0.00000,0.00000,0.00000,-21.71622,0.19719,0.29185,0.23443,-27.43933,-0.46078,0.93000,1.30000,0.40000,0.77500,5.11800,7.64870,0.67960,0.44320,1.10000,1.30000,1.55000,1.61000,0.00000,0.63000,1.80000,1.16000,11.00000,1.55000,0.85000,50.00000,495.80000,52.80000,658.50000,0.00000,0.20700,0.31826,5.41188,11,72,6.25261
116,Na,V,B,0.00000,0.00000,0.00000,-21.70433,0.30452,0.36263,0.32764,-38.61561,-1.86250,0.93000,1.63000,0.40000,0.84000,5.11800,6.47070,0.67960,0.00000,1.10000,1.09000,1.55000,1.34000,0.00000,0.26000,1.80000,1.16000,11.00000,1.35000,0.77750,54.00000,495.80000,52.80000,650.90000,50.60000,0.20700,0.44086,5.35368,11,23,5.39908
117,Na,V,A,0.00000,0.00000,0.00000,-21.70433,0.30452,0.36263,0.32764,-38.61561,-1.86250,0.93000,1.63000,0.40000,0.84000,5.11800,6.47070,0.67960,0.00000,1.10000,1.09000,1.55000,1.34000,0.00000,0.26000,1.80000,1.16000,11.00000,1.35000,0.77750,54.00000,495.80000,52.80000,650.90000,50.60000,0.20700,0.44086,5.35368,11,23,4.67340
118,Na,Nb,B,0.00000,0.00000,0.00000,-22.51647,0.29435,0.36316,0.32152,-30.66517,-1.76518,0.93000,1.60000,0.40000,0.82000,5.11800,6.27500,0.67960,0.08640,1.10000,1.23000,1.55000,1.53000,0.00000,0.51000,1.80000,1.16000,11.00000,1.45000,0.82000,53.00000,495.80000,52.80000,652.10000,86.10000,0.20700,0.42896,5.46769,11,41,3.25492
119,Na,Nb,A,0.00000,0.00000,0.00000,-22.51647,0.29435,0.36316,0.32152,-30.66517,-1.76518,0.93000,1.60000,0.40000,0.82000,5.11800,6.27500,0.67960,0.08640,1.10000,1.23000,1.55000,1.53000,0.00000,0.51000,1.80000,1.16000,11.00000,1.45000,0.82000,53.00000,495.80000,52.80000,652.10000,86.10000,0.20700,0.42896,5.46769,11,41,5.46030
120,Na,Ta,B,0.00000,0.00000,0.00000,-23.84412,0.27190,0.34946,0.30248,-35.09328,-3.05987,0.93000,1.50000,0.40000,0.83000,5.11800,7.36320,0.67960,1.17160,1.10000,1.25000,1.55000,1.54000,0.00000,0.60500,1.80000,1.16000,11.00000,1.45000,0.82000,52.00000,495.80000,52.80000,761.00000,31.00000,0.20700,0.39028,5.49744,11,73,2.49519
121,Na,Ta,A,0.00000,0.00000,0.00000,-23.84412,0.27190,0.34946,0.30248,-35.09328,-3.05987,0.93000,1.50000,0.40000,0.83000,5.11800,7.36320,0.67960,1.17160,1.10000,1.25000,1.55000,1.54000,0.00000,0.60500,1.80000,1.16000,11.00000,1.45000,0.82000,52.00000,495.80000,52.80000,761.00000,31.00000,0.20700,0.39028,5.49744,11,73,5.53765
122,Na,Cr,B,0.00000,0.00000,0.00000,-22.24261,0.48549,0.40030,0.45162,-44.30230,-2.62050,0.93000,1.66000,0.40000,0.89000,5.11800,6.74010,0.67960,1.38280,1.10000,1.07000,1.55000,1.37000,0.00000,0.25000,1.80000,1.16000,11.00000,1.40000,0.94000,57.00000,495.80000,52.80000,652.90000,64.30000,0.20700,0.45289,5.38890,11,24,5.31901
123,Na,Cr,A,0.00000,0.00000,0.00000,-22.24261,0.48549,0.40030,0.45162,-44.30230,-2.62050,0.93000,1.66000,0.40000,0.89000,5.11800,6.74010,0.67960,1.38280,1.10000,1.07000,1.55000,1.37000,0.00000,0.25000,1.80000,1.16000,11.00000,1.40000,0.94000,57.00000,495.80000,52.80000,652.90000,64.30000,0.20700,0.45289,5.38890,11,24,3.86508
124,Na,Mo,B,0.00000,0.00000,0.00000,-23.90977,0.45895,0.38398,0.42928,-36.28579,-3.55884,0.93000,2.16000,0.40000,0.88000,5.11800,6.48380,0.67960,1.35490,1.10000,1.22000,1.55000,1.50000,0.00000,0.49000,1.80000,1.16000,11.00000,1.45000,0.77500,56.00000,495.80000,52.80000,684.30000,71.90000,0.20700,0.66392,5.44007,11,42,3.44417
125,Na,Mo,A,0.00000,0.00000,0.00000,-23.90977,0.45895,0.38398,0.42928,-36.28579,-3.55884,0.93000,2.16000,0.40000,0.88000,5.11800,6.48380,0.67960,1.35490,1.10000,1.22000,1.55000,1.50000,0.00000,0.49000,1.80000,1.16000,11.00000,1.45000,0.77500,56.00000,495.80000,52.80000,684.30000,71.90000,0.20700,0.66392,5.44007,11,42,3.23358
126,Na,W,B,0.00000,0.00000,0.00000,-24.66649,0.43081,0.36543,0.40495,-39.72481,-4.27063,0.93000,2.36000,0.40000,0.88500,5.11800,7.62930,0.67960,1.93690,1.10000,1.22000,1.55000,1.51500,0.00000,0.59000,1.80000,1.16000,11.00000,1.35000,0.76667,55.00000,495.80000,52.80000,770.00000,78.60000,0.20700,0.74707,5.57291,11,74,2.77737
127,Na,W,A,0.00000,0.00000,0.00000,-24.66649,0.43081,0.36543,0.40495,-39.72481,-4.27063,0.93000,2.36000,0.40000,0.88500,5.11800,7.62930,0.67960,1.93690,1.10000,1.22000,1.55000,1.51500,0.00000,0.59000,1.80000,1.16000,11.00000,1.35000,0.76667,55.00000,495.80000,52.80000,770.00000,78.60000,0.20700,0.74707,5.57291,11,74,2.66542
128,Na,Mn,B,0.00000,0.00000,0.00000,-21.99934,0.60464,0.41136,0.52757,-49.37508,-2.58188,0.93000,1.55000,0.40000,0.94000,5.11800,8.26840,0.67960,1.82210,1.10000,0.99000,1.55000,1.23000,0.00000,0.23000,1.80000,1.16000,11.00000,1.40000,0.64833,60.00000,495.80000,52.80000,717.30000,0.00000,0.20700,0.40942,5.38890,11,25,5.81480
129,Na,Mn,A,0.00000,0.00000,0.00000,-21.99934,0.60464,0.41136,0.52757,-49.37508,-2.58188,0.93000,1.55000,0.40000,0.94000,5.11800,8.26840,0.67960,1.82210,1.10000,0.99000,1.55000,1.23000,0.00000,0.23000,1.80000,1.16000,11.00000,1.40000,0.64833,60.00000,495.80000,52.80000,717.30000,0.00000,0.20700,0.40942,5.38890,11,25,4.10939
